DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,10q23.31,10,88999967,ACTA2; FAS,FAS,,,ENSG00000026103,,,rs4406737-G,rs4406737,0,4406737,intron_variant,0,0.57,1E-14,14.0,,1.27,[1.19-1.33],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,18q21.33,18,63126316,BCL2,BCL2,,,ENSG00000171791,,,rs4987855-G,rs4987855,0,4987855,3_prime_UTR_variant,0,0.91,3E-12,11.522878745280337,,1.47,[1.32-1.61],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,4q25,4,108095668,LEF1,LEF1,,,ENSG00000138795,,,rs898518-A,rs898518,0,898518,intron_variant,0,0.59,4E-10,9.397940008672037,,1.2,[1.14-1.27],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,2q33.1,2,201246657,CASP8; CASP10,CASP8,,,ENSG00000064012,,,rs3769825-T,rs3769825,0,3769825,intron_variant,0,0.45,3E-9,8.522878745280337,,1.19,[1.12-1.25],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,9p21.3,9,22206988,AS1; CDKN2B,AL157937.1,,,ENSG00000236921,,,rs1679013-C,rs1679013,0,1679013,intron_variant,0,0.52,1E-8,8.0,,1.19,[1.12-1.27],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,18q21.32,18,59955055,PMAIP1,AC107990.1 - NFE2L3P1,ENSG00000267066,ENSG00000267497,,24725,14383,rs4368253-C,rs4368253,0,4368253,TF_binding_site_variant,1,0.69,3E-8,7.522878745280337,,1.19,[1.12-1.27],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,2q13,2,110858527,ACOXL; BCL2L11,ACOXL,,,ENSG00000153093,,,rs13401811-G,rs13401811,0,13401811,intron_variant,0,0.81,2E-18,17.69897000433602,,1.41,[1.30-1.52],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,8q22.3,8,102566646,ODF1; KLF10,ODF1 - POU5F1P2,ENSG00000155087,ENSG00000253382,,5628,54863,rs2511714-G,rs2511714,0,2511714,regulatory_region_variant,1,0.41,5E-8,7.301029995663981,,1.19,[1.12-1.27],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,2q13,2,111039881,ACOXL,ACOXL; MIR4435-2HG,,,ENSG00000153093; ENSG00000172965,,,rs17483466-G,rs17483466,0,17483466,intron_variant,0,0.2,4E-17,16.397940008672037,,1.37,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,2q37.1,2,230226508,SP140,SP140,,,ENSG00000079263,,,rs13397985-G,rs13397985,0,13397985,intron_variant,0,0.18,1E-22,22.0,,1.45,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,2q37.3,2,241431686,FARP2,FARP2,,,ENSG00000006607,,,rs757978-A,rs757978,0,757978,missense_variant,0,0.11,1E-7,7.0,,1.29,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,6p25.3,6,411064,IRF4,IRF4,,,ENSG00000137265,,,rs872071-G,rs872071,0,872071,3_prime_UTR_variant,0,0.51,6E-20,19.221848749616356,,1.33,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,6p21.32,6,32658495,HLA,HLA-DQA1 - HLA-DQB1,ENSG00000196735,ENSG00000231286,,11433,972,rs9273363-A,rs9273363,0,9273363,regulatory_region_variant,1,0.27,2E-10,9.698970004336019,,1.24,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,6p21.31,6,33579060,BAK1,BAK1; GGNBP1,,,ENSG00000030110; ENSG00000204188,,,rs210142-C,rs210142,0,210142,intron_variant,0,0.72,5E-8,7.301029995663981,,1.22,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,8q24.21,8,127198984,MYC,PCAT1; CASC19,,,ENSG00000253438; ENSG00000254166,,,rs2466035-C,rs2466035,0,2466035,intron_variant,0,0.31,2E-8,7.698970004336019,,1.21,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,11q24.1,11,123490689,SCN3B,GRAMD1B,,,ENSG00000023171,,,rs735665-A,rs735665,0,735665,intron_variant,0,0.19,4E-39,38.39794000867204,,1.62,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,15q21.3,15,56483399,MNS1; RFXDC2,MNS1 - AC090518.1,ENSG00000138587,ENSG00000260392,,18262,59553,rs11636802-G,rs11636802,0,11636802,intergenic_variant,1,0.11,2E-13,12.698970004336019,,1.41,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,15q23,15,69726651,RPLP1,DRAIC,,,ENSG00000245750,,,rs7176508-A,rs7176508,0,7176508,intron_variant,0,0.39,1E-17,17.0,,1.32,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2014-01-07,23770605,Berndt SI,2013-06-16,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/23770605,Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,2;179 European ancestry cases; 6;221 European ancestry controls,1;709 European ancestry cases; 6;318 European ancestry controls,16q24.1,16,85894208,IRF8,AC018695.7 - IRF8,ENSG00000279907,ENSG00000140968,,32196,4954,rs391023-G,rs391023,0,391023,regulatory_region_variant,1,0.63,5E-17,16.30102999566398,,1.33,[NR],Illumina [549934],N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST002073,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,2p22.2,2,37368946,QPCT,QPCT,,,ENSG00000115828,,,rs3770745-T,rs3770745,0,3770745,intron_variant,0,0.229,1E-7,7.0,,1.22,[1.14-1.32],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,2q13,2,111074216,ACOXL,MIR4435-2HG; ACOXL,,,ENSG00000172965; ENSG00000153093,,,rs58055674-C,rs58055674,0,58055674,intron_variant,0,0.173,5E-20,19.30102999566398,,1.44,[1.33-1.56],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,2q33.1,2,201044792,FAM126B; CASP8,FAM126B,,,ENSG00000155744,,,rs13015798-A,rs13015798,0,13015798,intron_variant,0,0.673,3E-8,7.522878745280337,,1.2048193,[1.14-1.3],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,4q25,4,108105258,LEF1,LEF1,,,ENSG00000138795,,,rs2003869-G,rs2003869,0,2003869,intron_variant,0,0.567,1E-7,7.0,,1.19,[1.11-1.26],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,5p15.33,5,1284538,TERT,TERT,,,ENSG00000164362,,,rs139996880-A,rs139996880,0,139996880,intron_variant,0,0.165,6E-8,7.221848749616356,,1.29,[1.18-1.42],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,6p25.3,6,409119,IRF4,IRF4,,,ENSG00000137265,,,rs9391997-G,rs9391997,0,9391997,3_prime_UTR_variant,0,0.494,9E-22,21.045757490560675,,1.35,[1.27-1.43],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,6p21.32,6,32600569,HLA-DQB1; HLA-DRB1; HLA-DRB5,HLA-DRB1 - HLA-DQA1,ENSG00000206240,ENSG00000196735,,10721,27610,rs9270750-A,rs9270750,0,9270750,intron_variant,1,0.543,6E-16,15.221848749616356,,1.32,[1.23-1.41],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,8q22.3,8,102566646,ODF1,ODF1 - POU5F1P2,ENSG00000155087,ENSG00000253382,,5628,54863,rs2511714-G,rs2511714,0,2511714,regulatory_region_variant,1,0.391,2E-7,6.698970004336019,,1.19,[1.11-1.27],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,8q24.21,8,127183089,CASC19,PCAT1; CASC19,,,ENSG00000253438; ENSG00000254166,,,rs140099016-C,rs140099016,1,113952129,intron_variant,0,0.294,2E-12,11.698970004336019,,1.28,[1.19-1.37],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,9p21.3,9,22336997,DMRTA1; CDKN2B-AS1,AL157937.1 - DMRTA1,ENSG00000236921,ENSG00000176399,,122325,109827,rs1359742-G,rs1359742,0,1359742,intergenic_variant,1,0.499,7E-9,8.154901959985743,,1.2048193,[1.12-1.28],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,10q23.31,10,88999967,ACTA2; FAS,FAS,,,ENSG00000026103,,,rs4406737-G,rs4406737,0,4406737,intron_variant,0,0.57,9E-14,13.045757490560675,,1.27,[1.19-1.35],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
2016-12-15,26956414,Berndt SI,2016-03-09,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/26956414,Meta-analysis of genome-wide association studies discovers multiple loci for chronic lymphocytic leukemia.,Chronic lymphocytic leukemia,3;100 European ancestry cases; 7;667 European ancestry controls,1;958 cases;  5;530 controls,11p15.5,11,2299865,C11orf21,C11orf21,,,ENSG00000110665,,,rs2521269-C,rs2521269,0,2521269,intron_variant,0,0.45799999999999996,4E-8,7.3979400086720375,,1.1904762,[1.12-1.27],Affymetrix; Illumina [~ 8500000] (imputed),N,chronic lymphocytic leukemia,http://www.ebi.ac.uk/efo/EFO_0000095,GCST003468,Genome-wide genotyping array
